product_url,category,product_name,stock_type,brand,price,discount,sale_price,description,size_and_fit,detaila_and_care,product_code,
https://www.net-a-porter.com/en-in/shop/product/ralph-lauren-collection/clothing/blazers/camden-double-breasted-linen-blazer/1647597340547272,coats and jackets,Camden double-breasted linen blazer,,RALPH LAUREN COLLECTION,"$2,551/ Approx. ₹213,084",0,"$2,551/ Approx. ₹213,084",Cream,"Ralph Lauren Collection's 'Camden' blazer is made from lightweight linen in a cream hue, making it perfect for summer. It has a double-breasted front that fastens with gold-tone crest-engraved buttons and peak lapels. Wear yours as with the coordinating tailored shorts in our edit.","Size & Fit
Fits true to size, take your normal size
Tailored for a slim fit
Lightweight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a US 4
Model measurements:
Bust: 81cm/ 32""
Waist: 63cm/ 25""
Hip: 91cm/ 36""
View size guide","Cream linen 
Button fastenings through double-breasted front 
100% linen 
Dry clean",1647597340547272
https://www.net-a-porter.com/en-in/shop/product/salon-1884/clothing/trench-coats/filippa-double-breasted-belted-leather-trench-coat/1647597340505100,coats and jackets,Filippa double-breasted belted leather trench coat,Low stock,SALON 1884,"$9,959/ Approx. ₹831,872",0,"$9,959/ Approx. ₹831,872",Black,"SALON 1884's 'Filippa' trench coat is made from glossy leather, giving a classic silhouette a chic, modern update. It's designed with a double-breasted front, dramatic epaulettes and chest flaps. Use the belt to cinch the shape.","Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit, use the belt to cinch in at the waist
Supple, non-stretchy leather
Model is 175cm/ 5'9"" and is wearing a size Small
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 88cm/ 34.5""
View size guide","Black leather  
Button fastenings through double-breasted front  
100% leather (Lamb); lining: 100% viscose  
Specialist clean",1647597340505100
https://www.net-a-porter.com/en-in/shop/product/moncler/clothing/casual-jackets/lans-quilted-shell-down-jacket/1647597338918009,coats and jackets,Lans quilted shell down jacket,,MONCLER,"$1,448/ Approx. ₹120,951",0,"$1,448/ Approx. ₹120,951",Red,"Moncler's 'Lans' jacket puts emphasis on practicality with a sleek, easily packable design. It's cut from lightweight shell, quilted to retain heat and padded with insulating down. It's finished with handy patch pockets, a storm collar to lock out wind and chill and an appliquéd logo to signify its enduring quality.","Size & Fit
Size 0 = XS, 1 = S, 2 = M, 3 = L, 4 = XL, 5 = XXL, 6 = 3XL
Fits true to size, however those who are between sizes should take the larger size
Designed for a slim fit
Quilted, non-stretchy fabric
Model is 180cm/ 5’11” and is wearing the designer's size 1
View size guide","Burgundy shell 
Snap and two-way zip fastening at front 
100% polyamide; lining: 100% polyamide; padding: 90% down, 10% feathers (Goose) 
Hand wash",1647597338918009
https://www.net-a-porter.com/en-in/shop/product/veronica-beard/clothing/blazers/miller-dickey-double-breasted-linen-blend-blazer/1647597337218680,coats and jackets,Miller Dickey double-breasted linen-blend blazer,,VERONICA BEARD,"$991/ Approx. ₹82,778",0,"$991/ Approx. ₹82,778",Blue,Veronica Beard's signature 'Miller Dickey' blazer is a brand classic. It’s tailored from blue linen-blend in a double-breasted silhouette and has padded shoulders to balance the nipped-in waist. Layer yours over a fitted tank or T-shirt.,"Size & Fit
Fits true to size, take your normal size
Tailored for a slim fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a US 4
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 89cm/ 35""
View size guide","Blue linen-blend 
Button fastenings through double-breasted front 
53% linen, 29% polyester, 16% viscose, 2% elastane; lining: 96% polyester, 4% elastane 
Dry clean",1647597337218680
https://www.net-a-porter.com/en-in/shop/product/haikure/clothing/casual-jackets/spencer-organic-denim-jacket/1647597337429974,coats and jackets,Spencer organic denim jacket,,HAIKURE,"$485/ Approx. ₹40,512",0,"$485/ Approx. ₹40,512",Mid denim,"Denim specialists Haikure crafted this 'Spencer' jacket from organic denim, milled using water-saving processes that are kinder to people and planet. It's been cut in Italy for a boxy profile and treated to a heavy wash to evoke the look of styles you've already enjoyed breaking in.","Size & Fit
Fits true to size, take your normal size
Take the next size down if you wish to achieve a closer fit
Designed for a boxy fit, cut to be worn loose
Mid-weight, non-stretchy denim
Model is 175cm/ 5'9"" and is wearing a size Small
Model  measurements:
Bust: 79cm/ 31""
Waist: 64cm/ 25""
Hip: 92cm/ 36""
View size guide","Blue organic denim 
Button fastenings through front 
100% organic cotton 
Machine wash",1647597337429974
https://www.net-a-porter.com/en-in/shop/product/burberry/clothing/casual-jackets/hooded-appliqued-shell-jacket/1647597337330629,coats and jackets,Hooded appliquéd shell jacket,,BURBERRY,"$1,981/ Approx. ₹165,396",0,"$1,981/ Approx. ₹165,396",Black,"Ideal for transitional weather, Burberry’s jacket is made from shell and has taped seams to keep the elements out and lock in warmth. It has a drawstring hood and is appliquéd with the label’s equestrian logo in bright-blue.","Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Drawcord hem for a flexible fit
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
Model measurements:
Bust: 82cm/ 32.5""
Waist: 66cm/ 26""
Hip: 90cm/ 35.5""
View size guide","Black shell 
Two-way zip fastening through front 
100% polyamide 
Dry clean",1647597337330629
https://www.net-a-porter.com/en-in/shop/product/moncler/clothing/casual-jackets/douro-hooded-appliqued-quilted-shell-down-jacket/1647597310425718,coats and jackets,Douro hooded appliquéd quilted shell down jacket,,MONCLER,"$2,807.09/ Approx. ₹234,475",0,"$2,807.09/ Approx. ₹234,475",Black,"Inspired by some of its most iconic styles, Moncler's 'Douro' jacket is designed for on-the-go city life. Quilted and padded with insulating down for warmth, it's made from shell to maintain a light weight and has a hidden hood in the stand collar.","Size & Fit
Size 0 = XS, 1 = S, 2 = M, 3 = L, 4 = XL, 5 = XXL, 6 = 3XL
Fits true to size, take your normal size
Designed for a slim fit
Quilted, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing the designer's size 1
View size guide","Black shell 
Two-way zip fastening through front 
100% polyamide; filling: 90% down (Goose), 10% feathers (Goose) 
Hand wash",1647597310425718
https://www.net-a-porter.com/en-in/shop/product/lululemon/sport/jackets/define-luon-jacket/1647597299243976,coats and jackets,Define Luon jacket,One left,LULULEMON,"$166/ Approx. ₹13,860",0,"$166/ Approx. ₹13,860",Black,lululemon's 'Define' jacket is a best-seller for a reason - it's perfect for outdoor workouts or running everyday errands. It's cut from the label's innovative Luon™ fabric that boasts sweat-wicking properties and four-way stretch. Make use of the thumbholes and Cuffins™ on chilly days as they act like built-in mittens.,"Size & Fit
Fits true to size, take your normal size
Designed for a close fit
Mid-weight, breathable stretchy fabric
Model is 177cm/ 5'10"" and is wearing a US 4
View size guide","Black Luon™ 
Zip fastening through front 
87% nylon, 13% LYCRA®; lining: 89% nylon, 11% elastane 
Machine wash",1647597299243976
https://www.net-a-porter.com/en-in/shop/product/rixo/clothing/vests-and-gilets/lia-cropped-bow-embellished-scalloped-crocheted-cotton-top/1647597343331964,coats and jackets,Lia cropped bow-embellished scalloped crocheted cotton top,,RIXO,"$253/ Approx. ₹21,133",0,"$253/ Approx. ₹21,133",Multi,"RIXO's vintage-inspired collections are designed to make you feel your very best. Made from crocheted cotton, this 'Lia' top is patterned with stripes and fastens with dainty bows along the front. Wear yours with a breezy maxi skirt.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Mid-weight knit
Model is 180cm/ 5'11"" and is wearing a UK 10
Model measurements:
Bust: 89cm/ 35""
Waist: 70cm/ 27.5""
Hip: 98cm/ 38.5""
View size guide","Multicolored crocheted cotton 
Ties at front 
100% cotton 
Dry clean 
Designer color: Byron Stripe Multi",1647597343331964
https://www.net-a-porter.com/en-in/shop/product/stella-mccartney/clothing/capes/hooded-cotton-blend-terry-jacquard-poncho/1647597336551482,coats and jackets,Hooded cotton-blend terry jacquard poncho,,STELLA MCCARTNEY,"$1,364/ Approx. ₹113,934",0,"$1,364/ Approx. ₹113,934",Neutral,"Stella McCartney's poncho is the perfect way to cover up and dry off after a dip in the pool or ocean. Cut from absorbent cotton-terry, it's jacquard woven with brand monikers and has a convenient hood threaded with grosgrain ties.","Size & Fit
Fits true to size, take your normal size
Cut for a relaxed fit
Mid-weight, non-stretchy fabric
Model is 183cm/ 6'0"" and is wearing a size Small
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 85cm/ 35.5""
View size guide","Cream cotton-blend terry jacquard 
Slips on 
88% cotton, 12% polyamide 
Machine wash",1647597336551482
https://www.net-a-porter.com/en-in/shop/product/sea/clothing/statement/valeria-quilted-patchwork-printed-cotton-jacket/1647597338348245,coats and jackets,Valeria quilted patchwork printed cotton jacket,,SEA,"$784/ Approx. ₹65,487",0,"$784/ Approx. ₹65,487",Navy,"Sea's 'Valeria' jacket resembles an authentic vintage style. Cut from a patchwork of printed cotton, it's lightly quilted for comfort and fastens with a single neck tie.","Size & Fit
Fits true to size, take your normal size
Designed for a loose fit
Ties at the front for an adjustable fit
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a size Small
Model measurements:
Bust: 81cm/ 32""
Waist: 65cm/ 26""
Hip: 90cm/ 35""
View size guide","Multicolored cotton 
Ties at front 
100% cotton",1647597338348245
https://www.net-a-porter.com/en-in/shop/product/khaite/clothing/casual-jackets/grizzo-oversized-leather-trimmed-denim-jacket/1647597333193179,coats and jackets,Grizzo oversized leather-trimmed denim jacket,,KHAITE,"$3,420/ Approx. ₹285,671",0,"$3,420/ Approx. ₹285,671",Black,"Khaite refreshes its 'Grizzo' jacket for Spring '24, adding supple leather panels. Made from black denim, it's designed for an oversized fit with slouchy, knuckle-grazing sleeves and faded along the exposed seams. Each silver-tone button is engraved with the logo.","Size & Fit
Fits true to size, take your normal size
Intended for an oversized fit, cut to be worn very loose
Mid-weight, non-stretchy fabric
Model is 180cm/ 5’11” and is wearing a size Small
View size guide","Black denim and leather 
Button fastenings through front  
100% leather (Cow) 
Designer wash: Prescott",1647597333193179
https://www.net-a-porter.com/en-in/shop/product/tom-ford/clothing/blazers/wool-blend-velvet-blazer/1647597325594500,coats and jackets,Wool-blend velvet blazer,,TOM FORD,"$6,789/ Approx. ₹566,822",0,"$6,789/ Approx. ₹566,822",Black,TOM FORD's blazer is made from wool-blend velvet and has a subtle textured finish that really enhances the fabric's natural luster. It has sharp peak lapels and a single gold-tone button fastening - the placement draws the eye in to your narrowest part. Style yours with the coordinating pants.,"Size & Fit
Fits true to size, take your normal size
Those with broad shoulders may wish to take the next size up
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing an IT 40
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Black wool-blend velvet  
Buttons fastening at front  
78% wool, 22% polyamide 
Dry clean",1647597325594500
https://www.net-a-porter.com/en-in/shop/product/ulla-johnson/clothing/vests-and-gilets/shiloh-faux-shearling-trimmed-quilted-shell-vest/1647597343422260,coats and jackets,Shiloh faux shearling-trimmed quilted shell vest,,ULLA JOHNSON,"$642/ Approx. ₹53,626",0,"$642/ Approx. ₹53,626",Tan,"It's not often that Ulla Johnson ventures into outerwear, making this 'Shiloh' vest all the more special. Made from quilted shell, it's trimmed with fuzzy faux shearling and has internal waist-cinching drawcords.","Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Internal drawcord waist for a flexible fit
Quilted, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a size Small
Model measurements:
Bust: 81cm/ 32""
Waist: 65cm/ 26""
Hip: 90cm/ 35""
View size guide","Camel faux shearling and shell  
Concealed snap and zip fastening at front 
Fabric1: 100% polyester; fabric2: 73% polyester, 27% nylon; lining: 100% polyester  
Dry clean  
Designer color: Tierra",1647597343422260
https://www.net-a-porter.com/en-in/shop/product/ralph-lauren-collection/clothing/blazers/preston-leather-trimmed-herringbone-wool-blend-tweed-blazer/1647597310899999,coats and jackets,Preston leather-trimmed herringbone wool-blend tweed blazer,,RALPH LAUREN COLLECTION,"$3,736.71/ Approx. ₹312,126",0,"$3,736.71/ Approx. ₹312,126",Gray,"This 'Preston' blazer is modeled after a well-loved style in Ralph Lauren's own closet. It’s tailored from herringbone wool-blend tweed and detailed with wide notch lapels, leather elbow patches and exaggerated flap pockets.","Size & Fit
Fits true to size, take your normal size
Tailored to be fitted at the bust and waist,  loose at the hip
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a US 4
View size guide","Black and cream wool-blend tweed, brown leather 
Button fastenings through front 
85% wool, 15% nylon; trim1: 100% wool; trim2: 100% leather (Lamb); lining: 100% silk 
Specialist clean",1647597310899999
https://www.net-a-porter.com/en-in/shop/product/dries-van-noten/clothing/long/denim-paneled-double-breasted-wool-blend-twill-coat/1647597343609843,coats and jackets,Denim-paneled double-breasted wool-blend twill coat,RUNWAY,DRIES VAN NOTEN,"$2,461/ Approx. ₹205,566",0,"$2,461/ Approx. ₹205,566",Brown,"Meant to look like two styles melded together, Dries Van Noten's coat is designed with denim sleeves that add a casual element to the sophisticated design. Debuted on the Fall '24 runway, it's made from wool-blend twill and has a longline shape with a double-breasted front and peak lapels. Padded shoulders create structure.","Size & Fit
Fits true to size, take your normal size
Take the next size down if you wish to achieve a closer fit
Designed for a boxy fit, cut to be worn loose
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a size Small
Model measurements:
Bust: 78cm/ 31""
Waist: 62cm/ 24.5""
Hip: 92cm/ 36""
View size guide","Beige wool-blend twill, blue denim  
Button fastenings through double-breasted front  
67% wool, 26% cotton, 7% polyamide 
Dry clean",1647597343609843
https://www.net-a-porter.com/en-in/shop/product/gabriela-hearst/clothing/blazers/gavin-double-breasted-silk-and-wool-blend-blazer/1647597337197063,coats and jackets,Gavin double-breasted silk and wool-blend blazer,,GABRIELA HEARST,"$2,836/ Approx. ₹236,890",0,"$2,836/ Approx. ₹236,890",Light blue,"Gabriela Hearst's 'Gavin' blazer is tailored from a sumptuous wool and silk-blend in a fresh 'Stone Blue' shade. Designed with a double-breasted front, the strong padded shoulders and nipped-in waist create an elegant hourglass shape. Wear yours as a suit with the matching pants.","Size & Fit
Fits true to size, take your normal size
Designed for a slim fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing an IT 40
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Light-blue silk and wool-blend 
Button fastenings through double-breasted front 
51% silk, 49% wool 
Dry clean 
Designer color: Stone Blue",1647597337197063
https://www.net-a-porter.com/en-in/shop/product/veronica-beard/clothing/blazers/miller-dickey-double-breasted-grain-de-poudre-blazer/1647597337218678,coats and jackets,Miller Dickey double-breasted grain de poudre blazer,,VERONICA BEARD,"$991/ Approx. ₹82,778",0,"$991/ Approx. ₹82,778",Off-white,Veronica Beard's signature 'Miller Dickey' blazer is a brand classic. It’s tailored from white grain de poudre in a double-breasted silhouette and has padded shoulders to balance the nipped-in waist. Layer yours over a fitted tank or T-shirt.,"Size & Fit
Fits true to size, take your normal size
Tailored for a slim fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a US 4
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 89cm/ 35""
View size guide","White grain de poudre 
Button fastenings through double-breasted front 
63% polyester, 27% viscose, 7% cotton, 3% elastane; lining: 52% cotton, 48% polyester 
Dry clean",1647597337218678
https://www.net-a-porter.com/en-in/shop/product/burberry/clothing/casual-jackets/grosgrain-trimmed-quilted-shell-jacket/1647597325109269,coats and jackets,Grosgrain-trimmed quilted shell jacket,,BURBERRY,"$2,209/ Approx. ₹184,517",0,"$2,209/ Approx. ₹184,517",Black,"There's no doubt about Burberry's ability to create impeccable outerwear that keeps you protected and stylish throughout transitional weather. Made from quilted shell embroidered with the label's 'Equestrian Knight' emblem, this jacket has a detachable hood and snaps at the cuffs and sides to adjust the shape. Don't miss the signature checked lining.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Detachable hood
Quilted, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a size Small
Model measurements:
Bust: 78cm/ 31""
Waist: 62cm/ 24.5""
Hip: 92cm/ 36""
View size guide","Black shell and grosgrain 
Snap and two-way zip fastening through front 
100% polyamide; lining1: 100% polyester; lining2: 100% cotton 
Dry clean",1647597325109269
https://www.net-a-porter.com/en-in/shop/product/adidas-originals/sport/jackets/plus-wales-bonner-recycled-shell-trimmed-embroidered-recycled-faille-jacket/1647597333896459,coats and jackets,+ Wales Bonner recycled shell-trimmed embroidered recycled-faille jacket,,ADIDAS ORIGINALS,"$428/ Approx. ₹35,751",0,"$428/ Approx. ₹35,751",Black,"adidas Originals and Wales Bonner have once again joined forces, this time on a collection that honors long-distance runners. Made from recycled-faille, this jacket is trimmed with a recycled-shell panel that's meant to mimic a waist sash. It features modernized epaulettes and adjustable drawcords at the hood and hem.","Size & Fit
Fits true to size, take your normal size
Intended for a boxy fit, cut to be worn loose
Lightweight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
Model measurements:
Bust: 80.1cm/ 31.5""
Waist: 64.8cm/ 25.5""
Hip: 90.5cm/ 35""
View size guide","Black recycled-faille, dark-brown recycled-shell 
Concealed snap and zip fastenings at front 
55% recycled polyamide, 45% polyamide; trim: 100% recycled polyamide 
Machine wash",1647597333896459
https://www.net-a-porter.com/en-in/shop/product/citizens-of-humanity/clothing/casual-jackets/quira-denim-jacket/1647597337294797,coats and jackets,Quira denim jacket,,CITIZENS OF HUMANITY,"$569/ Approx. ₹47,528",0,"$569/ Approx. ₹47,528",Brown,Citizens of Humanity's 'Quira' jacket taps into the utility trend. It's crafted from denim in a 'Topaz' shade and detailed with a classic collar and chest pockets. The logo-engraved buttons add the final flourish.,"Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Designed for a relaxed fit
Dropped shoulder seam
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a size XSmall
Model measurements:
Bust: 81cm/ 32""
Waist: 64cm/ 25""
Hip: 89cm/ 35""
View size guide","Light-brown denim 
Button fastenings through front 
65% Lyocell, 35% cotton 
Machine wash  
Designer color: Topaz",1647597337294797
https://www.net-a-porter.com/en-in/shop/product/loulou-studio/clothing/casual-jackets/plus-net-sustain-dave-organic-denim-jacket/1647597325018725,coats and jackets,+ NET SUSTAIN Dave organic denim jacket,,LOULOU STUDIO,"$480/ Approx. ₹40,094",0,"$480/ Approx. ₹40,094",Light blue,"LOULOU STUDIO's 'Dave' jacket is endlessly versatile. Made in Italy from light-blue organic denim, it's cut for a loose fit and punctuated with silver-tone buttons. Style yours with everything from sleek tailoring to mini skirts.","Size & Fit
Fits true to size, take your normal size
Intended for a slightly loose fit
Mid-weight, non-stretchy fabric
Model is 180cm/ 5’11” and is wearing a size Small
View size guide","Light-blue organic denim 
Button fastenings through front  
100% organic cotton 
Machine wash or dry clean",1647597325018725
https://www.net-a-porter.com/en-in/shop/product/jil-sander/clothing/vests-and-gilets/belted-woven-vest/1647597337088737,coats and jackets,Belted woven vest,,JIL SANDER,"$4,782/ Approx. ₹399,439",0,"$4,782/ Approx. ₹399,439",Neutral,Jil Sander’s collections are characterized by elegance and modernity. This vest is woven with a generous amount of silk and tailored with wide lapels and flap pockets and has a tonal belt to cinch the waist. Wear yours with sharp pants and mules.,"Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Mid-weight, non-stretchy fabric
Model is 177/cm/ 5'10"" and is wearing a FR 36
Model measurements:
Bust: 85cm/ 33.5”
Waist: 62cm/ 24.5”
Hip: 91cm/ 36”
View size guide","Beige viscose and silk-blend 
Concealed button fastenings through double-breasted front 
58% viscose, 42% silk; lining: 100% viscose 
Dry clean",1647597337088737
https://www.net-a-porter.com/en-in/shop/product/anine-bing/clothing/casual-jackets/rory-denim-jacket/1647597337474223,coats and jackets,Rory denim jacket,,ANINE BING,"$499/ Approx. ₹41,681",0,"$499/ Approx. ₹41,681",Blue,"Anine Bing's 'Rory' jacket has an oversized fit inspired by vintage trucker styles, so it has the charm of a thrift store find. It's made from rigid denim that's washed for a faded finish and subtly distressed.","Size & Fit
Fits true to size, take your normal size
Intended for an oversized fit, cut to be worn very loose
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing a size Small
Model measurements:
Bust: 81cm/ 32""
Waist: 63cm/ 25""
Hip: 91cm/ 36""
View size guide","Light-blue denim 
Button fastenings through front 
100% cotton 
Machine wash",1647597337474223
https://www.net-a-porter.com/en-in/shop/product/valentino-garavani/clothing/blazers/wool-and-silk-blend-jacquard-blazer/1647597325187072,coats and jackets,Wool and silk-blend jacquard blazer,,VALENTINO GARAVANI,"$5,557/ Approx. ₹464,174",0,"$5,557/ Approx. ₹464,174",White,"Valentino Garavani's blazer is jacquard-woven with the house's 'VLOGO' that's so subtle, they're almost undetectable from far away. Tailored from wool and silk-blend, it has a relaxed shape with padded shoulders and peak lapels. Complete a suit with the coordinating pants.","Size & Fit
Fits true to size, take your normal size
Intended for a relaxed fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 180cm/ 5’11” and is wearing an IT 40
View size guide","Ivory wool and silk-blend jacquard 
Button fastenings through front  
65% wool, 35% silk; lining: 100% viscose 
Dry clean",1647597325187072
https://www.net-a-porter.com/en-in/shop/product/veronica-beard/clothing/blazers/beacon-dickey-gathered-checked-linen-blazer/1647597336245445,coats and jackets,Beacon Dickey gathered checked linen blazer,,VERONICA BEARD,"$1,069/ Approx. ₹89,293",0,"$1,069/ Approx. ₹89,293",Multi,"Veronica Beard's 'Beacon' blazer has internal buttons, so you can attach it to any of the brand's dickeys for a more casual, layered look. It's tailored from checked linen for a slim fit and has lightly padded shoulders and sleeves purposely sewn to create a gathered effect. Complete a set with the matching 'Brixton' pants.","Size & Fit
Fits true to size, take your normal size
Designed for a slim fit
Cropped sleeves
Lightweight, non-stretchy fabric
Model is 180cm/ 5’11” and is wearing a US 2
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 91cm/ 36""
View size guide","Brown, white and sky-blue linen 
Concealed zip fastening through front 
100% linen; lining1: 100% polyester; lining2: 96% polyester, 4% elastane 
Dry clean",1647597336245445
https://www.net-a-porter.com/en-in/shop/product/toteme/clothing/trench-coats/plus-net-sustain-croc-effect-leather-coat/1647597321552671,coats and jackets,+ NET SUSTAIN croc-effect leather coat,,TOTEME,"$3,221/ Approx. ₹269,049",0,"$3,221/ Approx. ₹269,049",Brown,We're backing leather coats in a big way for Fall '23 - trust the minimalists at TOTEME to turn the trend into a timeless investment piece. This style is embossed with croc-effect scales that add just enough personality while remaining totally classic.,"Size & Fit
TOTEME follows its own size guide, please refer to below:
DK 32 = UK 4/ US 0/ IT 36
DK 34 = UK 6/ US 2/ IT 38
DK 36 = UK 8/ US 4/ IT 40
DK 38 = UK 10/ US 6/ IT 42
DK 40 = UK 12/ US 8/ IT 44
DK 42 = UK 14/ US 10/ IT 46
Fits true to size, take your normal size
Cut for a slightly loose fit
Supple, non-stretchy leather
Model is 180cm/ 5’11” and is wearing a DK 36
View size guide","Dark-brown croc-effect leather 
Button fastenings through front 
100% leather (Lamb) 
By purchasing this product, you are supporting responsible leather manufacturing through Leather Working Group.",1647597321552671
https://www.net-a-porter.com/en-in/shop/product/another-tomorrow/clothing/blazers/grain-de-poudre-wool-blazer/1647597336564969,coats and jackets,Grain de poudre wool blazer,,ANOTHER TOMORROW,"$1,553/ Approx. ₹129,722",0,"$1,553/ Approx. ₹129,722",Black,"Another Tomorrow's blazer is part of the label's 'The Foundation' collection – ""a system of timeless, expertly crafted pieces for living in alignment"". It's tailored from grain de poudre wool and shaped with a gently tapered waist. Pair yours with slim-fit pants for a polished look.","Size & Fit
Fits true to size, take your normal size
Designed for a slim fit
Mid-weight, slightly stretchy fabric
Model is 177cm/ 5'10"" and is wearing an IT 40
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Black grain de poudre wool 
Button fastening at front 
100% wool; lining: 60% viscose, 35% cupro, 5% elastane 
Dry clean",1647597336564969
https://www.net-a-porter.com/en-in/shop/product/loro-piana/clothing/blazers/raniya-belted-macrame-trimmed-cotton-blend-velvet-jacket/1647597329802564,coats and jackets,Raniya belted macramé-trimmed cotton-blend velvet jacket,,LORO PIANA,"$3,757.07/ Approx. ₹313,682",0,"$3,757.07/ Approx. ₹313,682",Dark green,"Loro Piana's 'Raniya' jacket is modeled on vintage dressing gowns. Part of a set with the matching 'Niklas' pants, it's been made in Italy from plush cotton-blend velvet and has a shawl lapel, generous front pockets and a sash belt tipped with fringed macramé. Complement the rich emerald with warm or neutral accessories","Size & Fit
Fits true to size, take your normal size
Intended for a loose fit, use the tie belt to cinch in at the waist
Mid-weight, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing an IT 40
View size guide","Emerald cotton-blend velvet 
Slips on 
99% cotton, 1% elastane; lining: 100% silk 
Dry clean 
Designer color: Amazon Green",1647597329802564
https://www.net-a-porter.com/en-in/shop/product/stella-mccartney/clothing/evening/fringed-vegetarian-leather-jacket/1647597337089826,coats and jackets,Fringed vegetarian leather jacket,,STELLA MCCARTNEY,"$2,590/ Approx. ₹216,342",0,"$2,590/ Approx. ₹216,342",Black,Stella McCartney gives its personal touch to a wardrobe classic. This leather jacket is made from vegetarian leather and detailed with sleek fringes that fall from the hem. Wear yours layered over a white tee.,"Size & Fit
Fits large to size, take one size smaller than normal
Designed for a relaxed fit
Supple, non-stretchy leather
Model is 177cm/ 5'10"", normally wears an IT 40 and is wearing an IT 38
Model measurements:
Bust: 82cm/ 32.5”
Waist: 69cm/ 27”
Hip: 87cm/ 34.5”
View size guide","Black vegetarian leather 
Two-way zip fastening at front 
62% polyester, 38% viscose; lining: 52% viscose, 48% cotton 
Specialist clean",1647597337089826
https://www.net-a-porter.com/en-in/shop/product/anine-bing/clothing/blazers/diana-double-breasted-herringbone-tweed-blazer/1647597326004777,coats and jackets,Diana double-breasted herringbone tweed blazer,,ANINE BING,"$673.87/ Approx. ₹56,288",0,"$673.87/ Approx. ₹56,288",Black,"Anine Bing creates clothing for women who want to feel cool yet pulled together. Perfectly tailored, this 'Diana' blazer has a slightly loose, double-breasted design and an enlarged herringbone tweed weave flecked with red and ochre dots.","Size & Fit
Fits true to size, take your normal size
Cut for a slightly loose fit
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
View size guide","Multicolored tweed 
Button fastenings through double-breasted front  
45% acrylic, 42% wool, 13% polyester; lining: 100% polyester 
Dry clean",1647597326004777
https://www.net-a-porter.com/en-in/shop/product/toteme/clothing/long/plus-net-sustain-signature-wool-blend-coat/45666037505083681,coats and jackets,+ NET SUSTAIN Signature wool-blend coat,,TOTEME,"$1,877.47/ Approx. ₹156,824",0,"$1,877.47/ Approx. ₹156,824",Camel,"Made from sumptuous wool and cashmere-blend, TOTEME's 'Signature' coat features hand-stitched double layers to create a clean and timeless finish. The oversized silhouette is defined by a draped collar and side slits. The open front ensures easy layering.","Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Designed for a loose fit
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
View size guide","Camel wool-blend 
Slips on 
90% wool, 10% cashmere; lining: 53% polyester, 47% viscose 
Green dry clean",4.56660375050837E+016
